HoleID,Depth (feet),Elevation (feet),q_c (tsf),f_s (tsf),U_2 (ft-head),B_q,q_t (tsf),U_0 (ft-head),R_f (%),F_r,Q_t,Ic,Q_tn,Icn,Zone_Icn,SBT_Icn,Zone_LCPC,Q_s (Tons),Q_b (Tons),Q_ult (Tons)
CPT-01,-3.41207349,6.58792651,99.28945592,0.38638093,0.70927206,0.00022338,99.29388363,0.0,0.38912863,0.38986074,531.51610502,1.10083151,223.123862,1.38391953,6,Sands_Clean_Sands,5,14.94573053,42.45858375,57.40431428
CPT-01,-3.47769029,6.52230971,86.83128165,0.3759382,0.9200463,0.00033143,86.83702515,0.0,0.43292386,0.43387419,455.55177231,1.18048452,193.14341567,1.46192103,6,Sands_Clean_Sands,5,15.2937992,37.13196594,52.42576514
CPT-01,-3.54330709,6.45669291,71.5222427,0.40726638,1.11409243,0.00048748,71.52919755,0.0,0.56937083,0.57091883,367.81025077,1.3310123,157.47032666,1.60428195,6,Sands_Clean_Sands,5,15.58050954,30.58625883,46.16676837
CPT-01,-3.60892388,6.39107612,50.29217708,0.36549547,1.47541971,0.00091914,50.30138757,0.0,0.72661111,0.72947725,253.51592966,1.51962471,109.56515724,1.79408788,6,Sands_Clean_Sands,4,15.88294396,21.5091363,37.39208027
CPT-01,-3.67454068,6.32545932,36.76884458,0.45948002,1.5624059,0.00133328,36.77859809,0.0,1.24931359,1.25619097,181.6553906,1.79048249,85.40714398,2.02655075,6,Sands_Clean_Sands,4,16.10407333,15.72672082,31.83079416
CPT-01,-3.74015748,6.25984252,26.20080405,0.5639073,2.014065,0.00241712,26.21337709,0.0,2.15121958,2.16818373,126.80978946,2.07116062,69.0298268,2.25421295,5,Sand_Mixtures,4,16.26167987,11.20897709,27.47065696
CPT-01,-3.80577428,6.19422572,20.4364183,0.58479276,2.64973335,0.00408545,20.45295958,0.0,2.85920849,2.88870251,96.94196898,2.2417625,57.72535759,2.39670398,5,Sand_Mixtures,4,16.38465221,8.74579245,25.13044466
CPT-01,-3.87139108,6.12860892,15.5909926,0.60567821,3.75713454,0.00761411,15.61444697,0.0,3.87896039,3.93248965,72.46429985,2.42584395,47.41577455,2.55180941,5,Sand_Mixtures,4,16.47853324,6.67681916,23.1553524
CPT-01,-3.93700787,6.06299213,15.93560262,0.57435003,4.51993657,0.00895892,15.96381887,0.0,3.59782351,3.64723008,72.82075979,2.40004917,47.28263982,2.5295234,5,Sand_Mixtures,4,16.57451486,6.82621241,23.40072727
CPT-01,-4.00262467,5.99737533,21.14652379,0.46992275,5.77119954,0.00859325,21.1825512,0.0,2.21844265,2.24171772,95.31412635,2.16548759,55.66588023,2.33244881,5,Sand_Mixtures,4,16.70187382,9.05776964,25.75964346
