HoleID,Depth (feet),Elevation (feet),q_c (tsf),f_s (tsf),U_2 (ft-head),B_q,q_t (tsf),U_0 (ft-head),R_f (%),F_r,Q_t,Ic,Q_tn,Icn,Zone_Icn,SBT_Icn,Zone_LCPC,Q_s (Tons),Q_b (Tons),Q_ult (Tons)
"CPT-13",-3.80577428,6.19422572,223.79809947,0.7518764,-1.49549345,-0.00020878,223.79809947,0,0.33596192,0.33629219,1000,1,463.61819708,1.09715265,7,"Gravelly_sand_Dense_Sand",6,17.99691322,55.81706252,73.81397575
"CPT-13",-3.87139108,6.12860892,214.18034716,0.72054822,-1.34828604,-0.0001967,214.18034716,0,0.33642126,0.33677309,956.19407154,1,439.71428081,1.11452235,7,"Gravelly_sand_Dense_Sand",6,18.29828769,55.81706252,74.11535021
"CPT-13",-3.93700787,6.06299213,202.73511749,0.68922003,-1.1676224,-0.00017997,202.73511749,0,0.33996085,0.34034313,889.3134499,1,412.55570765,1.1382351,7,"Gravelly_sand_Dense_Sand",6,18.59966215,55.81706252,74.41672468
"CPT-13",-4.00262467,5.99737533,194.05721069,0.67877731,-1.17096802,-0.00018857,194.05721069,0,0.34978206,0.35020012,836.68679842,1,391.490915,1.16352766,7,"Gravelly_sand_Dense_Sand",6,18.90103662,55.81706252,74.71809914
"CPT-13",-4.06824147,5.93175853,182.19427191,0.66833458,-1.0070325,-0.00017275,182.19427191,0,0.36682524,0.3673002,772.33338058,1,364.43787162,1.20058573,7,"Gravelly_sand_Dense_Sand",6,19.20241108,55.81706252,75.01947361
"CPT-13",-4.13385827,5.86614173,171.88729958,0.65789185,-0.82971448,-0.00015088,171.88729958,0,0.38274605,0.38328015,716.61682436,1.01168699,340.95518815,1.23457476,7,"Gravelly_sand_Dense_Sand",6,19.50378555,55.12493095,74.6287165
"CPT-13",-4.19947507,5.80052493,147.82725473,0.51169366,-0.65908772,-0.00013939,147.82725473,0,0.34614298,0.34671381,606.38794326,1.02463063,290.82346535,1.26108597,7,"Gravelly_sand_Dense_Sand",6,19.80516002,47.40878023,67.21394024
"CPT-13",-4.26509186,5.73490814,143.54573633,0.42815184,0.15055303,3.279e-05,143.54667617,0,0.29826663,0.29878115,579.70558049,1,280.1952487,1.23656886,7,"Gravelly_sand_Dense_Sand",6,20.10653448,46.0359819,66.14251638
"CPT-13",-4.33070866,5.66929134,136.14184232,0.38638093,0.43158536,9.913e-05,136.14453654,0,0.28380201,0.28432615,541.45975358,1,263.70431968,1.24666921,7,"Gravelly_sand_Dense_Sand",6,20.40790895,43.6620867,64.06999564
"CPT-13",-4.39632546,5.60367454,126.4823191,0.35505275,0.54199091,0.00013402,126.48570255,0,0.28070583,0.28127229,495.54258496,1.02383122,243.14098128,1.27400722,7,"Gravelly_sand_Dense_Sand",6,20.70928341,40.56446076,61.27374418
"CPT-13",-4.46194226,5.53805774,118.74425781,0.33416729,1.04383435,0.00027497,118.75077407,0,0.2814022,0.28201603,458.43773947,1.05037822,226.57916326,1.30076957,7,"Gravelly_sand_Dense_Sand",5,21.1852719,50.77845182,71.96372373
"CPT-13",-4.52755906,5.47244094,109.13694823,0.32372456,1.39512476,0.00039993,109.14565746,0,0.29659866,0.29731288,415.280844,1.09811966,206.721968,1.34672837,6,"Sands_Clean_Sands",5,21.62276022,46.67125375,68.29401397
"CPT-13",-4.59317585,5.40682415,102.38050334,0.34461002,1.58917089,0.00048571,102.39042394,0,0.33656469,0.33744108,384.03521,1.15937002,192.52414647,1.40187214,6,"Sands_Clean_Sands",5,22.03317155,43.78268058,65.81585212
"CPT-13",-4.65879265,5.34120735,96.06265303,0.34461002,2.10774244,0.00068669,96.07581086,0,0.35868552,0.35969506,355.29528303,1.20307526,179.3602289,1.44270454,6,"Sands_Clean_Sands",5,22.41827203,41.08251901,63.50079104
"CPT-13",-4.72440945,5.27559055,91.70803553,0.35505275,3.15492242,0.00107677,91.72773052,0,0.38707242,0.38822949,334.52822915,1.24447644,170.04085435,1.48015283,6,"Sands_Clean_Sands",5,22.7859441,39.22325713,62.00920123
"CPT-13",-4.79002625,5.20997375,88.17839354,0.36549547,4.50320845,0.00159855,88.20650536,0,0.4143634,0.4156693,317.29977196,1.28122947,162.3815263,1.51319071,6,"Sands_Clean_Sands",5,23.13950206,37.71756284,60.8570649
"CPT-13",-4.85564304,5.14435696,85.83922251,0.35505275,6.042195,0.00220332,85.87694164,0,0.41344363,0.41480015,304.78243466,1.2939049,157.02061226,1.52484768,6,"Sands_Clean_Sands",5,23.48372243,36.72142921,60.20515165
"CPT-13",-4.92125984,5.07874016,84.14750061,0.35505275,7.00238877,0.00260487,84.19121386,0,0.42172185,0.42315211,294.85699591,1.31047076,152.91096018,1.53922851,6,"Sands_Clean_Sands",5,23.8211859,36.0006032,59.82178911
"CPT-13",-4.98687664,5.01312336,83.82377604,0.35505275,7.96258255,0.00297346,83.87348343,0,0.42331942,0.42477948,289.93347683,1.31713475,151.33820207,1.54389574,6,"Sands_Clean_Sands",5,24.15737582,35.86474001,60.02211582
"CPT-13",-5.05249344,4.94750656,85.09778884,0.35505275,8.41089602,0.00309375,85.15029487,0,0.41697183,0.41840672,290.59480344,1.31215764,152.66017178,1.53713687,6,"Sands_Clean_Sands",5,24.49868357,36.41071126,60.90939483
"CPT-13",-5.11811024,4.88188976,88.47078992,0.35505275,8.68858273,0.00307378,88.52502944,0,0.40107611,0.40242051,298.33011554,1.29256534,157.72104449,1.51603497,6,"Sands_Clean_Sands",5,24.85351827,37.8537654,62.70728367
"CPT-13",-5.18372703,4.81627297,94.17251929,0.40726638,8.57483155,0.00284954,94.22604872,0,0.43222271,0.43360097,313.60095284,1.29712941,166.84667702,1.51370907,6,"Sands_Clean_Sands",5,25.23120435,40.29155105,65.5227554
"CPT-13",-5.24934383,4.75065617,104.21842344,0.4490373,7.42393726,0.00222894,104.26476826,0,0.43067021,0.43192669,342.75961894,1.26726899,183.51253215,1.47884033,6,"Sands_Clean_Sands",5,25.64912861,44.58416001,70.23328862
"CPT-13",-5.31496063,4.68503937,113.34536753,0.43859457,5.94182631,0.00164017,113.3824601,0,0.38682753,0.38787813,368.19682765,1.21287236,198.36210795,1.42437395,6,"Sands_Clean_Sands",5,26.10359929,48.48293271,74.586532
